Date,Team,Opponent,Imp_H,Imp_D,Imp_A,Mod_H,Mod_D,Mod_A,suspicious
2023-04-11,Dundee,Raith Rvs,0.6386861313868614,0.2299270072992701,0.13138686131386862,0.20656444115969635,0.12359149012193511,0.6698440687183685,True
2023-10-24,Blackpool,Cheltenham,0.7077140835102618,0.1981599433828733,0.09412597310686482,0.18520662961559534,0.061206554383901914,0.7535868160005027,True
2021-08-22,Guimaraes,Vizela,0.5687203791469194,0.2606635071090047,0.17061611374407581,0.25964256288541787,0.1715789844376155,0.5687784526769667,True
2022-10-23,Espanol,Elche,0.5685510071474984,0.25167857916395925,0.17977041368854232,0.2565766468623055,0.1729211481207495,0.570502205016945,True
2025-03-29,Cremonese,Cittadella,0.6720287764529735,0.21728413095477203,0.11068709259225445,0.199964984929635,0.08446057519694217,0.715574439873423,True
2023-12-23,Trabzonspor,Buyuksehyr,0.5535055350553506,0.24354243542435425,0.2029520295202952,0.24189996092275692,0.19129255272673465,0.5668074863505084,True
2024-12-15,Barcelona,Leganes,0.8328310777491644,0.11763738973206948,0.049531532518766096,0.06393202061193023,0.014607341546179564,0.9214606378418904,True
2023-10-22,Atalanta,Genoa,0.6074019427025696,0.24775605557604816,0.144842001721382,0.2529694567684383,0.1374761058907954,0.6095544373407664,True
2023-04-10,Palermo,Cosenza,0.5420741468672235,0.26049674280008245,0.19742911033269403,0.2121565648947318,0.18568820430185506,0.6021552308034132,True
2024-01-25,Galatasaray,Istanbulspor,0.8367784031478807,0.11819494944463814,0.04502664740748119,0.0641886594451812,0.009798995027842006,0.9260123455269769,True
2024-09-29,Famalicao,Nacional,0.5865351921115268,0.2502550153009181,0.16320979258755527,0.25114785020194275,0.1515216890465706,0.5973304607514868,True
2023-03-08,Celtic,Hearts,0.8075788165864264,0.11911787544649789,0.07330330796707563,0.1094865784170667,0.03297926412423826,0.857534157458695,True
2020-11-22,For Sittard,Feyenoord,0.16981132075471697,0.20754716981132074,0.6226415094339622,0.20571256255070502,0.6853865382037044,0.10890089924559057,True
2024-04-28,St Mirren,Rangers,0.11789181692094314,0.18862690707350901,0.6934812760055478,0.1730641124051776,0.755318413953554,0.07161747364126833,True
2022-03-19,Santa Clara,Belenenses,0.5947712418300652,0.26339869281045747,0.14183006535947712,0.2421690100761304,0.1612215070734025,0.5966094828504671,True
2022-08-20,Leverkusen,Hoffenheim,0.5706913317009736,0.21878697704933397,0.21052169124969247,0.2202662367693858,0.1709000824946738,0.6088336807359405,True
2022-12-04,Genoa,Cittadella,0.5890052356020942,0.2568717277486911,0.15412303664921465,0.23032129180501734,0.13811987377913876,0.6315588344158438,True
2022-09-10,Hannover,Braunschweig,0.5518087063151441,0.23727774371551194,0.21091354996934394,0.2375360499144746,0.1898506876795675,0.572613262405958,True
2022-02-25,Milan,Udinese,0.6292134831460674,0.23595505617977527,0.1348314606741573,0.20407099659226483,0.14605996212876218,0.6498690412789729,True
2021-10-20,Fulham,Cardiff,0.6297577854671281,0.2249134948096886,0.14532871972318342,0.23283412759405603,0.1307500119004426,0.6364158605055015,True
2025-02-02,Goztep,Alanyaspor,0.5323895173189067,0.25858919412632614,0.20902128855476707,0.24554204562009926,0.1824568840530002,0.5720010703269006,True
2023-12-13,Leicester,Millwall,0.6983240223463686,0.18994413407821228,0.11173184357541899,0.18883503717108444,0.07938824117110163,0.7317767216578139,True
2024-05-12,Trabzonspor,Istanbulspor,0.7963897000265463,0.12529864613750993,0.07831165383594371,0.11316953721430363,0.04607119875158568,0.8407592640341107,True
2021-08-21,Man City,Norwich,0.8774082709534912,0.08614553932997915,0.03644618971652964,0.05829070364561397,0.0,0.941709296354386,True
2025-01-19,Gil Vicente,Porto,0.12462908011869436,0.20771513353115725,0.6676557863501484,0.1910374500386776,0.7135498797718653,0.09541267018945705,True
2025-08-24,AEK,Panserraikos,0.7709033405811425,0.15675034591816564,0.07234631350069183,0.14637272781325572,0.04594160081325413,0.8076856713734901,True
2023-12-19,Elche,Mirandes,0.5449330783938815,0.25430210325047803,0.20076481835564056,0.2146252659354148,0.1781880048599858,0.6071867292045994,True
2022-12-04,Levante,Malaga,0.5850234009360373,0.25117004680187205,0.16380655226209045,0.23612722895785457,0.17093665371298403,0.5929361173291614,True
2025-03-30,Cagliari,Monza,0.5615519253208868,0.26794049008168025,0.1705075845974329,0.24498549715415,0.1796788682334701,0.5753356346123798,True
2022-01-30,Leganes,Alcorcon,0.549738219895288,0.2701570680628272,0.1801047120418848,0.26251498490899733,0.17521384930939593,0.5622711657816066,True
2021-09-25,Bristol City,Fulham,0.19062027231467474,0.264750378214826,0.5446293494704992,0.27618897793529795,0.5648738006833284,0.15893722138137362,True
2022-10-29,Wolfsburg,Bochum,0.5746381507885073,0.22575070209548498,0.19961114711600778,0.20099710046159905,0.17476882747894365,0.6242340720594572,True
2022-04-30,Forest Green,Harrogate,0.6756756756756757,0.1891891891891892,0.13513513513513511,0.17618667833692783,0.08379929378489061,0.7400140278781815,True
2023-10-28,Bayern Munich,Darmstadt,0.8856591347791528,0.0782332235721585,0.03610764164868854,0.07395676975358852,0.032109778005581416,0.89393345224083,True
2023-04-22,Pacos Ferreira,Porto,0.09300648882480175,0.1860129776496035,0.7209805335255949,0.12226029039932554,0.8185025895481302,0.059237120052544334,True
2025-04-18,Salford,Accrington,0.5182926829268292,0.274390243902439,0.20731707317073167,0.24781137407594267,0.17432753562969974,0.5778610902943576,True
2025-04-23,Arsenal,Crystal Palace,0.6750355281856939,0.19895783988630977,0.1260066319279962,0.20035206744095033,0.08056314722474608,0.7190847853343036,True
2024-04-13,AZ Alkmaar,Waalwijk,0.7258900795022467,0.1797442101624611,0.09436571033529209,0.18583452556938712,0.08042028194300066,0.7337451924876122,True
2024-04-14,Panathinaikos,Lamia,0.8289909995262909,0.1260066319279962,0.04500236854571293,0.07611036690439012,0.02717642836887792,0.896713204726732,True
2025-02-08,Empoli,Milan,0.17298937784522,0.25037936267071315,0.5766312594840667,0.22616609570183197,0.650900925185268,0.12293297911290009,True
2025-01-12,AEK,Athens Kallithea,0.8263659342796034,0.11083025471514679,0.06280381100524984,0.0757443610527298,0.03072856206287843,0.8935270768843917,True
2024-08-25,Fiorentina,Venezia,0.6658656253129068,0.1990587764093321,0.13507559827776108,0.214238710369523,0.08457539684980879,0.7011858927806683,True
2024-11-29,St Pauli,Holstein Kiel,0.5670771224886585,0.2525383452149492,0.1803845322963923,0.2517821763989666,0.18894301182320153,0.5592748117778319,True
2023-11-25,Santander,Villarreal B,0.5546995377503853,0.2357473035439137,0.20955315870570107,0.24624189995948567,0.19024512605638727,0.5635129739841271,True
2024-01-27,Chesterfield,Southend,0.6153846153846154,0.23076923076923078,0.15384615384615385,0.2343670484117959,0.14530733316672154,0.6203256184214826,True
2023-02-05,Spezia,Napoli,0.11896034655114963,0.18127290903032325,0.6997667444185273,0.17558012496934547,0.7382628325842095,0.08615704244644505,True
2021-01-13,Feyenoord,Zwolle,0.6487025948103793,0.20758483033932135,0.14371257485029942,0.25987307066209675,0.136128021025287,0.6039989083126163,True
2022-04-18,Girona,Sociedad B,0.5910104204468868,0.2504017833998652,0.15858779615324795,0.2221480617187245,0.1629323786349409,0.6149195596463345,True
2022-12-29,Marseille,Toulouse,0.631578947368421,0.21052631578947367,0.15789473684210525,0.2162915669536801,0.15663903047202415,0.6270694025742957,True
2023-12-26,Rotherham,Middlesbrough,0.16580310880829016,0.2383419689119171,0.5958549222797929,0.2315785616733014,0.6455908071073788,0.12283063121931967,True
2024-10-27,Motherwell,Celtic,0.11705685618729098,0.13377926421404682,0.7491638795986623,0.10643898459719728,0.8132783026943144,0.08028271270848839,True
