Date,Team,Opponent,Imp_H,Imp_D,Imp_A,Mod_H,Mod_D,Mod_A,suspicious
2024-11-30,Groningen,Willem II,0.43029595015576316,0.29127725856697817,0.27842679127725856,0.31840095525389345,0.2483341074157736,0.43326493733033294,False
2023-11-18,Spartans,Peterhead,0.4064516129032258,0.2596774193548387,0.3338709677419355,0.25609603758354194,0.33776518888586143,0.4061387735305967,False
2024-01-07,Boreham Wood,York,0.4612804025719877,0.28655297735532564,0.2521666200726866,0.2962031451265389,0.23794737356180748,0.4658494813116536,False
2025-03-04,Preston,Swansea,0.3981697037810067,0.2961387171871237,0.3056915790318696,0.3183405343946526,0.2968184336302495,0.38484103197509795,False
2025-01-19,Cagliari,Lecce,0.48390557939914164,0.28594420600858367,0.23015021459227467,0.3048674521676345,0.2290510704379402,0.4660814773944253,False
2024-03-30,Chelsea,Burnley,0.7403078121955972,0.1591661796220534,0.10052600818234952,0.17824699989946619,0.06825235007857296,0.7535006500219609,True
2023-01-29,Istanbulspor,Kayserispor,0.30420841683366734,0.28577154308617236,0.41002004008016035,0.2838217874290018,0.4112041398773251,0.304974072693673,False
2025-04-02,Benfica,Farense,0.8386342983253279,0.11148903024795534,0.04987667142671686,0.06290232810251147,0.024842420664613927,0.9122552512328745,True
2024-03-10,Kaiserslautern,Osnabruck,0.5263157894736842,0.23684210526315788,0.23684210526315788,0.24477446613280618,0.22109129796111784,0.5341342359060759,False
2022-09-11,Panathinaikos,AEK,0.42285270112708895,0.29731830547998445,0.27982899339292655,0.3219022953410419,0.2244474634454267,0.45365024121353137,False
2025-01-10,Hamilton,Partick,0.31382316313823166,0.25280199252801994,0.4333748443337484,0.2540779584196716,0.4676799428861596,0.2782420986941688,False
2021-12-10,Sp Gijon,Huesca,0.4317656129529684,0.2968388589051658,0.27139552814186585,0.30424326702786786,0.2504055173215433,0.4453512156505889,False
2023-04-23,Freiburg,Schalke 04,0.5319148936170214,0.25531914893617025,0.21276595744680854,0.25732904983031435,0.1996488932273057,0.5430220569423799,False
2024-09-01,Hearts,Dundee United,0.5231388329979879,0.24144869215291753,0.23541247484909456,0.2525905147812814,0.20641672265342154,0.540992762565297,False
2022-05-21,Malaga,Burgos,0.5542758422113446,0.2723869853152893,0.17333717247336597,0.27592237623326843,0.17669369390900885,0.5473839298577227,True
2023-11-12,Boavista,Farense,0.4603234298608499,0.26212861978187285,0.27754795035727714,0.27907671475143847,0.2397514855929633,0.48117179965559814,False
2025-03-29,Athens Kallithea,Volos NFC,0.4253859348198971,0.3087478559176673,0.26586620926243576,0.33233442353769,0.24967648389906918,0.41798909256324085,False
2024-05-04,Burnley,Newcastle,0.2782732786300392,0.2365322868355333,0.48519443453442734,0.263657397642253,0.46265988057777313,0.2736827217799739,False
2024-12-14,Cagliari,Atalanta,0.17186279656351228,0.2183014736949925,0.6098357297414951,0.21093947172272487,0.6297915311068129,0.15926899717046233,True
2024-04-26,Hertha,Hannover,0.4265402843601896,0.26066350710900477,0.3127962085308057,0.26275238630133824,0.29612503616596886,0.44112257753269296,False
2023-09-09,Oldham,Dorking,0.5696202531645569,0.22784810126582278,0.20253164556962022,0.19379083382327367,0.16381733887504776,0.6423918273016787,True
2021-09-11,Karlsruhe,Holstein Kiel,0.3962637984715539,0.2683272006793094,0.3354090008491368,0.2744634772766894,0.3266792712561061,0.3988572514672046,False
2023-10-20,Airdrie Utd,Queens Park,0.4266666666666667,0.2548148148148148,0.31851851851851853,0.25577260586097006,0.3199308660531889,0.424296528085841,False
2024-09-01,Heidenheim,Augsburg,0.39988968560397137,0.2719249862107005,0.3281853281853282,0.2879117005126958,0.3219875127588674,0.3901007867284368,False
2022-09-11,AZ Alkmaar,Twente,0.4509283819628648,0.2785145888594165,0.27055702917771884,0.273105062070563,0.2606938285348671,0.4662011093945699,False
2022-04-20,Chelsea,Arsenal,0.517875474669351,0.2632533662902535,0.2188711590403955,0.2738466969919175,0.19662144358049186,0.5295318594275906,False
2024-12-22,Tottenham,Liverpool,0.21158844213423023,0.238036997401009,0.5503745604647607,0.19958133603810185,0.6367621651354958,0.16365649882640235,True
2022-01-15,Elgin,Albion Rvs,0.4689165186500889,0.27708703374777977,0.25399644760213147,0.2758844736782317,0.24873771357149305,0.4753778127502752,False
2024-08-24,Getafe,Vallecano,0.3872529245663574,0.3162565550625252,0.2964905203711174,0.31036089766567104,0.2722168680226857,0.41742223431164327,False
2021-01-16,Asteras Tripolis,Panetolikos,0.5448318804483189,0.26774595267745954,0.1874221668742217,0.29649406743361295,0.17032252656328944,0.5331834060030974,False
2023-11-28,Stevenage,Peterboro,0.3632006498781478,0.27774167343623074,0.3590576766856215,0.2821778656039872,0.34995317178437907,0.3678689626116337,False
2024-04-06,Dundee,Motherwell,0.40177519440735215,0.28976514020893884,0.30845966538370906,0.2896529721723625,0.3299620159448268,0.38038501188281065,False
2024-02-02,Ath Bilbao,Mallorca,0.620779043590968,0.243536394024149,0.135684562384883,0.21333634873428192,0.15665214475813133,0.6300115065075869,True
2021-05-02,PSV Eindhoven,Heerenveen,0.7709033405811425,0.15675034591816564,0.07234631350069183,0.11435415051734607,0.04471833663331672,0.8409275128493372,True
2025-03-08,Sunderland,Cardiff,0.6221653026800774,0.21553070531642404,0.16230399200349846,0.20319811174290217,0.15284946242041403,0.6439524258366838,True
2022-03-08,Crewe,Portsmouth,0.17915309446254069,0.250814332247557,0.5700325732899023,0.242098106636612,0.5989374127809354,0.15896448058245255,True
2023-08-26,AFC Wimbledon,Forest Green,0.517875474669351,0.2632533662902535,0.2188711590403955,0.28335458977164524,0.2240134315063481,0.49263197872200665,False
2024-11-10,Le Havre,Reims,0.28851430811446493,0.29753038024304196,0.4139553116424932,0.291504982464471,0.43061620083929386,0.27787881669623526,False
2022-11-19,Queen of Sth,Montrose,0.38127745144731967,0.273826533312166,0.3448960152405144,0.2706278802584904,0.34103253831786906,0.38833958142364056,False
2023-04-19,QPR,Norwich,0.2792207792207792,0.2792207792207792,0.44155844155844154,0.26270835386283176,0.4628498986992692,0.27444174743789906,False
2021-11-07,Sociedad B,Ibiza,0.36382031566167544,0.3074868474301902,0.3286928369081344,0.32318375323347764,0.31449379179102227,0.36232245497550014,False
2025-08-31,Genk,Waregem,0.6720977596741344,0.1710794297352342,0.15682281059063136,0.20438564616746016,0.08440760931554545,0.7112067445169944,True
2023-09-30,Peterhead,Elgin,0.5539358600583091,0.24781341107871718,0.19825072886297374,0.24737802447920956,0.1919075468337719,0.5607144286870186,True
2021-01-30,Panathinaikos,Lamia,0.686226098445544,0.21553521798751502,0.09823868356694104,0.19529744994774595,0.08285202204595812,0.721850528006296,True
2023-11-11,Boreham Wood,Bromley,0.3787575150300601,0.2705410821643286,0.3507014028056112,0.2852162360982866,0.3112814254413967,0.4035023384603167,False
2025-08-16,Santander,Castellon,0.41883568448241604,0.27717067355454006,0.3039936419630439,0.29910582360688653,0.300322962253009,0.40057121414010444,False
2023-04-01,Leganes,Cartagena,0.449438202247191,0.3146067415730337,0.23595505617977527,0.29252177162310167,0.21763411407077485,0.4898441143061235,False
2022-04-16,Altay,Buyuksehyr,0.25399644760213147,0.27708703374777977,0.4689165186500889,0.2678243934324267,0.44867581261176015,0.2834997939558132,False
2022-03-05,Sochaux,Guingamp,0.4930629669156883,0.2838847385272145,0.2230522945570971,0.3127768148347357,0.21566284745556735,0.47156033770969696,False
2024-02-17,For Sittard,AZ Alkmaar,0.22010344200803078,0.2647355288596593,0.5151610291323099,0.2683870545161597,0.48370526841108263,0.24790767707275757,False
2021-12-12,Porto,Sp Braga,0.6340391980175715,0.2196440639783735,0.14631673800405498,0.2092186573202619,0.16077811119908986,0.6300032314806483,True
2022-02-19,Torquay,Barnet,0.5066666666666666,0.2533333333333333,0.23999999999999996,0.24276779830243295,0.2278126472663932,0.5294195544311739,False
2023-10-01,Alaves,Osasuna,0.3449691991786447,0.31622176591375767,0.3388090349075975,0.32568457681797086,0.36727707898218254,0.30703834419984666,False
2023-01-28,Brescia,Como,0.41715727502102606,0.28679562657695545,0.2960470984020185,0.3217254158713957,0.26544016125962255,0.41283442286898164,False
2025-02-14,Brighton,Chelsea,0.3506261180679785,0.2629695885509839,0.38640429338103754,0.2859456909304228,0.3574907538045964,0.3565635552649809,False
2023-05-14,Rennes,Troyes,0.7564469914040115,0.15759312320916904,0.08595988538681948,0.14094286271599799,0.06365024857975532,0.7954068887042467,True
2023-01-02,Livingston,Motherwell,0.3605514316012725,0.2788971367974549,0.3605514316012725,0.28844868036542476,0.37371822216633566,0.3378330974682396,False
2024-11-02,St Johnstone,Hearts,0.24657534246575338,0.2602739726027397,0.49315068493150677,0.20754928689337762,0.5769053389727501,0.2155453741338723,False
2021-09-11,Atalanta,Fiorentina,0.6098357297414951,0.2183014736949925,0.17186279656351228,0.22009374859444875,0.15793811830971277,0.6219681330958384,True
2023-12-28,Brighton,Tottenham,0.3765084473049075,0.2614641995172969,0.3620273531777956,0.2654536227101404,0.33813074746395444,0.3964156298259052,False
2022-10-23,Utrecht,Sparta Rotterdam,0.5547337278106509,0.2544378698224852,0.1908284023668639,0.23386342500710855,0.1913116104811166,0.5748249645117748,True
